,subject_id,NUMBER_OF_INSTALLMENTS,SANCTION_AMT,TOT_OUTSTD_BAL,OVER_DUE_AMT,AMOUNT_OF_INSTALLMENT,DEFAULT,REPAYMENT_FREQUENCY_AnnualInstalments360Days,REPAYMENT_FREQUENCY_AtTheFinalDayOfThePeriodOfContract,REPAYMENT_FREQUENCY_FortnightlyInstalments15Days,REPAYMENT_FREQUENCY_IrregularInstalments,REPAYMENT_FREQUENCY_MonthlyInstalments30Days,REPAYMENT_FREQUENCY_SixMonthInstalments180Days,INSTALMENT_LOAN_TYPE_BusinessLoan,INSTALMENT_LOAN_TYPE_ConsumerLoan,INSTALMENT_LOAN_TYPE_CreditCard,INSTALMENT_LOAN_TYPE_LeasingFinancial,INSTALMENT_LOAN_TYPE_LineOfCreditOnCurrentAccount,INSTALMENT_LOAN_TYPE_MortgageLoan,INSTALMENT_LOAN_TYPE_OtherInstalmentOperation,INSTALMENT_LOAN_TYPE_Overdraft,loan_status_Existing,loan_status_TerminatedAccordingTheContract,loan_status_TerminatedInAdvanceCorrectly,loan_status_TerminatedInAdvanceIncorrectly
1629,110115010001587954,60.0,4700000.0,2506666.76,0.0,144916.66,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1630,110113010000418446,72.0,5000000.0,3541666.76,0.0,131944.44,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1631,110118010002639710,36.0,500000.0,222222.2,0.0,17350.43,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1632,110116010001950073,36.0,2700000.0,1389739.83,0.0,96262.36,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1633,110113010000227235,10.0,2000000.0,0.0,963586.17,265335.54,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1634,110115010001559776,6.0,2000000.0,0.0,375271.34,394034.94,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1635,110118010002639691,60.0,800000.0,440000.09,0.0,24666.66,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1636,110113010000526409,60.0,14000000.0,754603.11,46664.0,386664.77,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1637,110114010000531751,12.0,3000000.0,0.0,2228160.76,338476.23,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1638,110113010000258426,9.0,1500000.0,0.0,582103.89,215759.19,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1639,110113010000230621,12.0,4000000.0,0.0,1953899.92,451301.64,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1640,110115010001488641,6.0,350000.0,0.0,67148.03,71176.92,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1641,110113010000258023,6.0,3000000.0,0.0,1136644.31,589163.56,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1642,110118010002639724,60.0,10300000.0,7996669.1,0.0,194373.71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1643,110115010001561270,12.0,8000000.0,0.0,6942061.15,877329.51,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1644,110117010002484991,9.0,1000000.0,740029.22,0.0,160079.71,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1645,110113010000519134,72.0,4300000.0,3932790.3,0.0,115829.86,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1646,110115010001287391,36.0,4600000.0,4424524.93,0.0,182895.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1647,110113010000243379,12.0,5000000.0,0.0,2000366.59,564127.05,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1648,110116010001774775,9.0,1300000.0,180310.24,330579.57,191128.91,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1649,110115010001561218,12.0,8500000.0,808429.82,0.0,828640.58,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1650,110116010001941805,24.0,40000000.0,21633933.88,6381776.49,2623473.25,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1651,110118010002640123,48.0,2800000.0,2205341.57,1228.64,92839.96,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1652,110116010001914378,60.0,10438000.0,9995284.15,0.0,196977.94,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1653,110115010001309897,36.0,3500000.0,2154025.68,16723.62,139159.39,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1654,110116010001960676,8.0,1200000.0,0.0,516541.2,193243.13,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1655,110113010000299906,73.0,30000000.0,23625618.84,0.0,563369.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1656,110115010001295400,36.0,5000000.0,138888.85,138888.85,197222.22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1657,110114010000869280,72.0,15000000.0,14332196.19,0.0,404057.66,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1658,110115010001600217,61.0,6300000.0,5906197.26,0.0,180437.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1659,110118010002638749,48.0,3900000.0,3484717.92,0.0,129312.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1660,110113010000254672,12.0,5000000.0,0.0,1536257.87,564127.05,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1661,110115010001342695,10.0,2500000.0,1456068.41,0.0,331669.42,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1662,110114010001051263,12.0,3500000.0,0.0,3061047.25,406102.31,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1663,110113010000281249,61.0,4800000.0,1548349.04,0.0,140551.02,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1664,110115010001599637,66.0,8700000.0,6853142.82,0.0,242391.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1665,110114010000813900,49.0,5400000.0,1585855.98,0.0,158119.89,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1666,110113010000294932,60.0,14800000.0,12039973.58,0.0,406274.27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1667,110114010000702928,61.0,3020000.0,1639213.07,0.0,86495.48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1668,110115010001597162,61.0,18000000.0,0.0,0.0,476889.91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1669,110114010000846125,81.0,9500000.0,0.0,0.0,290000.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1670,110115010001599811,73.0,3600000.0,1623678.93,0.0,96187.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1671,110113010000295167,60.0,6900000.0,6583489.09,0.0,197622.13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1672,110114010000818764,31.0,6570000.0,4739677.74,4739677.74,178320.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1673,110114010000815500,61.0,20000000.0,12327644.55,0.0,429878.01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1674,110113010000296094,61.0,12600000.0,10383737.77,0.0,360875.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1675,110114010000818803,63.0,10600000.0,169524.53,0.0,301158.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1676,110113010000467934,48.0,3000000.0,0.0,0.0,99875.66,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1677,110114010000845122,60.0,7300000.0,7112914.4,0.0,209078.49,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1678,110113010000452381,23.0,4000000.0,1645517.92,0.0,203583.21,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1679,110117010002309060,60.0,5600000.0,4664747.57,0.0,152369.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1680,110117010002384038,72.0,60000000.0,54365719.77,0.0,1498676.88,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1681,110113010000229592,73.0,15000000.0,11823719.77,1468486.88,383136.76,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1682,110115010001599826,48.0,10000000.0,4750092.68,0.0,309656.95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1683,110118010002590562,48.0,5000000.0,4736726.01,0.0,163359.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1684,110115010001600248,60.0,12500000.0,12285139.58,0.0,358011.11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1685,110113010000289878,73.0,11000000.0,5654325.92,0.0,279889.48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1686,110113010000280724,72.0,18143000.0,4829781.96,0.0,452164.34,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1687,110114010000811682,60.0,5000000.0,4739975.6,0.0,143204.44,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1688,110117010002431220,17.0,7000000.0,3681194.21,0.0,453342.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1690,110113010000266834,60.0,6700000.0,5443979.93,0.0,181511.03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1691,110113010000298738,60.0,5140000.0,3529118.75,0.0,147214.17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1692,110113010000294095,61.0,10200000.0,9524548.94,0.0,292137.06,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1695,110117010002360309,60.0,13600000.0,11336836.12,0.0,360316.82,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1696,110113010000385252,48.0,30000000.0,24122306.74,0.0,928970.85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1697,110115010001600297,61.0,7500000.0,6065179.71,0.0,214806.66,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1698,110113010000287781,57.0,9000000.0,0.0,0.0,251049.53,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1699,110113010000488418,19.0,4500000.0,4268909.26,0.0,282624.99,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1701,110113010000280007,62.0,3000000.0,0.0,0.0,84610.64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1702,110117010002172960,61.0,8500000.0,6153051.93,0.0,235170.74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1703,110113010000288946,60.0,15200000.0,0.0,0.0,416242.46,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1704,110113010000298206,49.0,3200000.0,0.0,0.0,102820.05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1706,110117010002433760,60.0,1943000.0,1666515.0,0.0,55649.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1707,110113010000289753,60.0,6810000.0,6522585.86,0.0,195044.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1708,110117010002471854,60.0,7500000.0,7108047.33,0.0,214806.66,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1709,110113010000293337,73.0,27000000.0,26858627.87,0.0,507032.19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1710,110116010001867828,61.0,30000000.0,24773426.19,0.0,826373.08,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1711,110115010001597967,60.0,3000000.0,1809337.31,0.0,85922.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1712,110113010000294683,60.0,5200000.0,4970783.85,0.0,141748.36,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1714,110115010001596983,48.0,28300000.0,8578072.72,0.0,947943.54,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1715,110113010000298253,73.0,12920000.0,7582092.9,0.0,362680.56,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1716,110117010002383935,60.0,30000000.0,29484335.0,0.0,859226.65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1717,110117010002477909,61.0,8200000.0,7971256.3,0.0,226475.08,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1719,110117010002384319,60.0,5500000.0,4901456.57,0.0,157524.89,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1720,110114010000813179,35.0,4000000.0,917383.7,917383.7,146503.22,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1721,110113010000297116,61.0,31500000.0,19742790.77,0.0,830181.62,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1723,110113010000291140,60.0,32867000.0,0.0,0.0,889162.78,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1725,110114010000820074,65.0,5058000.0,923217.08,0.0,147521.48,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1726,110113010000365573,61.0,13200000.0,8581413.62,0.0,378060.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1727,110117010002431272,61.0,11400000.0,10545270.99,0.0,314205.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1728,110115010001640421,63.0,10550000.0,9279051.91,730933.64,291379.52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1729,110114010000932712,12.0,31278919.33,23310683.7,0.0,2606577.06,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1730,110118010002646441,0.0,500000.0,0.0,0.0,102748.61,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1731,110113010000410083,48.0,4200000.0,1603874.9,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1732,110113010000428362,44.0,10007966.3,6035877.52,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1733,110118010002694498,60.0,14000000.0,19983541.27,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1734,110115010001387366,24.0,10000000.0,1148931.58,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1735,110114010000708589,48.0,9600000.0,12703250.46,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1736,110117010002359286,7.0,1886715.76,254946.56,0.0,269530.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1737,110116010001708845,9.0,17718789.64,5380254.0,0.0,1968754.44,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1738,110114010001119203,6.0,700000.0,0.0,0.0,143848.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1739,110118010002553160,12.0,5000000.0,2836787.92,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1740,110117010002468793,12.0,4873068.93,1732003.99,0.0,406089.16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1741,110113010000270130,0.0,1000000.0,0.0,0.0,162802.43,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1742,110113010000409641,1.0,130000.0,137800.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1743,110113010000386952,24.0,18000000.0,5163518.65,405119.84,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1744,110116010001712205,12.0,9602829.28,2020397.46,2020397.46,800236.03,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1745,110115010001610744,60.0,2900000.0,4245025.92,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1746,110114010000857424,60.0,6200000.0,6899007.31,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1747,110115010001596005,10.0,4016725.23,2279738.41,0.0,401672.82,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1748,110118010002794826,0.0,200000.0,181263.01,0.0,36252.53,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1749,110115010001341274,7.0,1220364.0,324101.98,0.0,174337.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1750,110116010001883128,12.0,700000.0,192527.92,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1751,110117010002371845,12.0,2823814.36,0.0,0.0,233814.36,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1752,110114010000872653,6.0,800000.0,0.0,0.0,156774.89,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1753,110117010002405007,6.0,250000.0,0.0,0.0,41667.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1754,110118010002655591,60.0,3100000.0,4503279.62,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1755,110114010001082834,0.0,1000000.0,0.0,0.0,205497.27,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1756,110114010000852746,60.0,7200000.0,2193991.29,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1757,110118010002700911,6.0,300000.0,150000.0,0.0,50000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1758,110117010002193528,10.0,1500000.0,750000.0,0.0,150000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1759,110118010002624129,6.0,400000.0,200002.0,0.0,66667.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1760,110113010000413528,12.0,1000000.0,250000.03,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1761,110113010000364001,72.0,2300000.0,1699580.81,0.0,80262.73,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1762,110117010002115095,60.0,9500000.0,3618563.49,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1763,110116010001723649,72.0,4300000.0,3533212.43,0.0,149856.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1764,110118010002647537,0.0,600000.0,123298.35,0.0,123298.35,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1765,110117010002149935,10.0,1000000.0,538980.98,96718.28,101147.01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1766,110117010002258121,60.0,5000000.0,7319011.76,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1767,110115010001526732,5.0,600000.0,0.0,0.0,122145.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1768,110118010002702561,1.0,400000.0,400000.0,0.0,400000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1769,110118010002704258,1.0,400000.0,400000.0,0.0,400000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1770,110116010001704405,7.0,834894.51,253066.98,253066.98,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1771,110115010001534634,0.0,700000.0,287696.22,0.0,143848.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1772,110113010000396939,48.0,6000000.0,3826935.88,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1773,110115010001579959,1.0,60000.0,63600.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1774,110114010001069846,0.0,2500000.0,0.0,0.0,399938.32,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1775,110117010002191139,6.0,600000.0,400000.0,0.0,100000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1776,110118010002535879,1.0,100000.0,106000.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1777,110114010000811395,36.0,3700000.0,401291.76,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1778,110118010002574354,48.0,5500000.0,6931338.07,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1779,110117010002283468,60.0,6800000.0,5973545.75,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1780,110114010000678723,60.0,12500000.0,16916583.72,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1781,110115010001302000,7.0,800000.0,0.0,0.0,128128.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1782,110117010002249818,60.0,15000000.0,10580152.62,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1783,110117010002284020,24.0,4000000.0,814332.88,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1784,110114010000986380,60.0,5900000.0,8876856.67,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1785,110115010001225692,0.0,150000.0,0.0,0.0,30824.55,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1786,110117010002220365,6.0,1300000.0,433336.0,0.0,216667.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1787,110117010002276764,60.0,10000000.0,9007920.3,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1788,110118010002574469,60.0,6000000.0,7622812.38,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1789,110113010000367284,60.0,8000000.0,12036415.72,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1790,110117010002258370,60.0,3700000.0,2348892.16,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1791,110117010002278331,52.0,4530194.28,3486597.03,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1792,110114010000681457,60.0,4800000.0,2480000.0,0.0,142000.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1793,110115010001498611,48.0,2700000.0,1862460.61,49003.25,89524.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1794,110113010000285151,72.0,6500000.0,5412343.87,0.0,167200.21,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1795,110117010002106003,48.0,2600000.0,1083333.24,0.0,87750.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1796,110118010002710659,48.0,2800000.0,2331102.68,0.0,92839.96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1797,110118010002714172,36.0,1900000.0,631546.44,50990.94,79694.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1798,110115010001478996,48.0,1300000.0,939556.32,37992.07,43104.27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1799,110116010001944802,72.0,54000000.0,51065140.04,0.0,1421648.86,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1800,110114010000815915,48.0,5200000.0,3792213.91,0.0,172417.07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1801,110115010001243030,48.0,6000000.0,5793997.46,0.0,198942.77,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1802,110113010000524789,36.0,4000000.0,888888.92,0.0,162777.78,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1803,110115010001678121,36.0,3000000.0,584138.88,805.45,125833.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1804,110116010001884346,60.0,10000000.0,14036058.11,0.0,237899.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1805,110118010002656692,12.0,600000.0,385055.96,0.0,55008.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1806,110113010000273660,6.0,1000000.0,503224.18,0.0,169152.71,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1807,110115010001479422,36.0,1700000.0,1420394.18,0.0,67591.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1808,110115010001311479,72.0,27000000.0,26209975.26,0.0,662471.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1809,110118010002634093,36.0,2500000.0,2197704.68,0.0,99399.56,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1810,110118010002587802,36.0,3900000.0,216666.78,216666.78,147333.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1811,110116010001725236,48.0,5200000.0,3792440.59,0.0,172417.07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1812,110113010000367227,60.0,1700000.0,1351188.31,0.0,45039.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1813,110115010001593120,59.0,13958478.4,8788554.71,0.0,360586.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1814,110118010002625635,12.0,5000000.0,407931.63,407931.63,504166.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1815,110116010001940477,61.0,8200000.0,5782598.14,0.66,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1816,110115010001313837,48.0,7000000.0,1604166.79,0.0,233333.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1817,110115010001291212,60.0,8800000.0,4106666.56,146666.67,256666.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1818,110115010001480920,36.0,2300000.0,124430.76,0.0,88805.56,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1819,110115010001382402,12.0,7000000.0,6416666.67,0.0,705833.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1820,110115010001306522,24.0,1100000.0,996498.16,0.0,58708.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1821,110115010001499398,48.0,3000000.0,2916420.55,0.0,99471.39,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1822,110113010000422730,36.0,1800000.0,1070311.19,0.0,66894.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
